"ENTITY_ID","GSM_TYPE","GPRS_TYPE","SENT_BYTES","RECEIVED_BYTES","NAME","LATITUDE","LONGITUDE","POSTAL_CODE","DBM"
"1070708","UNKNOWN","START","","","GPRS","37,208225","-3,461875","18192","-101"
"815663","UNKNOWN","START","","","GPRS","39,685575","-0,2730638889","46500","-98"
"821823","UNKNOWN","START","","","GPRS","42,1188861111","-8,8479","36300","-70"
"826096","UNKNOWN","STOP","0","0","UNKNOWN","40,3455888889","-3,7102111111","28021","-60"
"829050","UNKNOWN","STOP","0","0","UNKNOWN","36,6149","-4,4991361111","29620","-70"
"830239","UNKNOWN","STOP","828","770","UNKNOWN","40,4811388889","-3,3634888889","28801","-105"
"831460","UNKNOWN","STOP","4194","4444","UNKNOWN","41,622575","2,6850861111","8397","-105"
"836107","UNKNOWN","START","","","GPRS","40,4398055556","-3,6782944444","28006","-102"
"842500","UNKNOWN","START","","","GPRS","39,5339638889","2,7179138889","7610","-90"
"893178","UNKNOWN","STOP","5958","4876","UNKNOWN","40,5341361111","-3,6468138889","28108","-100"
"1022448","UNKNOWN","STOP","737","3142","UNKNOWN","28,1542861111","-15,4258","35008","-105"
"855243","UNKNOWN","STOP","78994","121872","UNKNOWN","42,4437472222","-2,7827333333","1307","-82"
"856352","UNKNOWN","STOP","3918","5006","UNKNOWN","41,5137194444","2,1262194444","8210","-75"
"820835","UNKNOWN","STOP","0","0","UNKNOWN","40,3851111111","-3,480875","28840","-100"
"856684","UNKNOWN","STOP","3446","4454","UNKNOWN","41,5004805556","2,1386722222","8210","-98"
"1045880","UNKNOWN","STOP","1401964","2185144","UNKNOWN","39,2515944444","-2,6228333333","16670","-56"
"884572","UNKNOWN","START","","","GPRS","38,687925","-6,404425","6200","-88"
"856258","UNKNOWN","START","","","GPRS","43,3402666667","-2,3363722222","20830","-79"
"802281","UNKNOWN","STOP","0","0","UNKNOWN","40,4728611111","-3,6339638889","28033","-83"
"710530","UNKNOWN","START","","","GPRS","41,616775","0,6190888889","25003","-108"
"710067","UNKNOWN","START","","","GPRS","40,4102611111","-3,710325","28005","-108"
"709983","UNKNOWN","START","","","GPRS","38,3608888889","-0,489325","3009","-105"
"997263","UNKNOWN","STOP","237154","311322","UNKNOWN","43,3256277778","-3,0295666667","48980","-78"
"778107","UNKNOWN","STOP","1080","1173","UNKNOWN","42,8858388889","-8,5331861111","15704","-107"
"803719","UNKNOWN","START","","","GPRS","40,2879138889","-3,7917611111","28945","-93"
"804435","UNKNOWN","START","","","GPRS","40,6156361111","-3,235075","19171","-108"
"805795","UNKNOWN","START","","","GPRS","39,474","-0,3777638889","46001","-58"
"808594","UNKNOWN","STOP","0","0","UNKNOWN","40,4489083333","-3,6782277778","28002","-102"
"778860","UNKNOWN","START","","","GPRS","40,5239138889","-3,3013361111","28880","-69"
"779107","UNKNOWN","STOP","18267","18991","UNKNOWN","42,880475","-8,5451611111","15704","-76"
"780297","UNKNOWN","START","","","GPRS","40,4501361111","-3,83475","28223","-61"
"782605","UNKNOWN","START","","","GPRS","37,309025","-1,89835","4619","-76"
"782797","UNKNOWN","START","","","GPRS","42,052","3,19725","17258","-95"
"788839","UNKNOWN","START","","","GPRS","40,441275","-3,532975","28823","-85"
"761901","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-104"
"809153","UNKNOWN","STOP","1073","950","UNKNOWN","37,379725","-6,0295611111","41920","-57"
"812590","UNKNOWN","STOP","0","0","UNKNOWN","38,0057638889","-4,4007861111","14600","-78"
"813039","UNKNOWN","STOP","0","0","UNKNOWN","40,42955","-3,6808861111","28006","-58"
"821007","UNKNOWN","STOP","0","0","UNKNOWN","38,8398611111","0,1050388889","3700","-62"
"779190","UNKNOWN","START","","","GPRS","35,284475","-2,9423","52004","-65"
"763280","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-78"
"817252","UNKNOWN","STOP","0","0","UNKNOWN","40,428925","-3,7046138889","28004","-59"
"825367","UNKNOWN","STOP","5752","3170","UNKNOWN","36,751375","-4,4222361111","29014","-71"
"827847","UNKNOWN","STOP","0","0","UNKNOWN","37,1683861111","-3,4890111111","18191","-80"
"820504","UNKNOWN","STOP","2658","987","UNKNOWN","43,3244138889","-3,0112611111","48930","-83"
"813134","UNKNOWN","START","","","GPRS","40,3208611111","-3,643975","28909","-88"
"830341","UNKNOWN","STOP","2507","1308","UNKNOWN","38,6984361111","-0,4804638889","3801","-63"
"878379","UNKNOWN","START","","","GPRS","37,2159861111","-7,4029861111","21420","-61"
"880667","UNKNOWN","START","","","GPRS","40,4662861111","-3,68935","28036","-93"
"882676","UNKNOWN","STOP","0","0","UNKNOWN","37,2139388889","-7,2324361111","21430","-95"
"997202","UNKNOWN","STOP","496384","650355","UNKNOWN","43,2975138889","-2,9968527778","48902","-103"
"996699","UNKNOWN","STOP","645651","886156","UNKNOWN","43,1088722222","-2,4238944444","20570","-56"
"997201","UNKNOWN","STOP","3921","2377","UNKNOWN","43,2926277778","-2,9897611111","48902","-100"
"1110512","UNKNOWN","START","","","GPRS","39,5761611111","2,6383611111","7013","-88"
"1165175","UNKNOWN","STOP","498","51406","UNKNOWN","39,5841138889","-0,34245","46138","-99"
"1070380","UNKNOWN","STOP","217","386","UNKNOWN","37,8998861111","-4,73055","14014","-86"
"1208040","UNKNOWN","STOP","86686","216288","UNKNOWN","43,2308","-2,8486888889","48960","-97"
"1073572","UNKNOWN","START","","","GPRS","40,004075","-0,1218111111","12006","-75"
"780066","UNKNOWN","START","","","GPRS","40,4340388889","-3,712075","28015","-108"
"780090","UNKNOWN","START","","","GPRS","40,452525","-3,473575","28850","-86"
"779352","UNKNOWN","START","","","GPRS","40,4111388889","-3,719575","28005","-73"
"782360","UNKNOWN","START","","","GPRS","41,6046138889","2,29155","8402","-57"
"787674","UNKNOWN","START","","","GPRS","37,384375","-4,4611611111","14900","-69"
"828772","UNKNOWN","START","","","GPRS","39,4235138889","-0,4234","46200","-77"
"813533","UNKNOWN","START","","","GPRS","37,2275138889","-3,65875","18220","-76"
"836476","UNKNOWN","STOP","0","0","UNKNOWN","40,3241611111","-3,870875","28931","-101"
"835104","UNKNOWN","STOP","4016747","239006","UNKNOWN","40,4807944444","-3,8747944444","28231","-87"
"828816","UNKNOWN","START","","","GPRS","40,4662638889","-3,61775","28042","-100"
"883180","UNKNOWN","STOP","0","0","UNKNOWN","27,9495138889","-15,3948638889","35219","-105"
"791651","UNKNOWN","START","","","GPRS","43,2621138889","-2,9302","48008","-106"
"799379","UNKNOWN","START","","","GPRS","39,589625","3,3824861111","7560","-68"
"807086","UNKNOWN","START","","","GPRS","42,15875","-8,6279","36400","-57"
"821487","UNKNOWN","STOP","1074","977","UNKNOWN","41,2186361111","1,6262638889","43881","-85"
"821757","UNKNOWN","STOP","4910","4483","UNKNOWN","41,375975","2,167325","8004","-101"
"823611","UNKNOWN","STOP","0","0","UNKNOWN","40,28635","-4,32935","28630","-79"
"836069","UNKNOWN","STOP","6860763","1562075","UNKNOWN","40,3194194444","-3,8671333333","28935","-82"
"833204","UNKNOWN","STOP","0","0","UNKNOWN","41,309125","-4,901975","47400","-84"
"819003","UNKNOWN","START","","","GPRS","41,6498638889","0,5545361111","25110","-87"
"805854","UNKNOWN","STOP","2682","1101","UNKNOWN","37,3674611111","-5,7703138889","41510","-59"
"834459","UNKNOWN","STOP","0","0","UNKNOWN","39,5661","2,6678111111","7006","-77"
"783828","UNKNOWN","STOP","0","0","UNKNOWN","36,836925","-2,4483861111","4007","-94"
"913785","UNKNOWN","START","","","GPRS","37,5738472222","-3,0931388889","18539","-108"
"824717","UNKNOWN","START","","","GPRS","36,7204138889","-4,438875","29010","-105"
"782362","UNKNOWN","START","","","GPRS","40,3803","-3,6091111111","28031","-60"
"820948","UNKNOWN","START","","","GPRS","42,2359361111","-8,7205111111","36202","-55"
"828356","UNKNOWN","START","","","GPRS","43,2971861111","-3,0693361111","48500","-107"
"812809","UNKNOWN","START","","","GPRS","36,4475361111","-5,062725","29680","-109"
"810767","UNKNOWN","START","","","GPRS","38,5406611111","-0,128375","3501","-84"
"823589","UNKNOWN","STOP","5976","2832","UNKNOWN","40,452525","-3,46475","28850","-107"
"828094","UNKNOWN","STOP","0","0","UNKNOWN","37,3193","-3,859875","18260","-103"
"808448","UNKNOWN","START","","","GPRS","39,3605861111","-0,464075","46220","-90"
"804763","UNKNOWN","STOP","0","0","UNKNOWN","36,7622638889","-2,6068888889","4740","-98"
"816228","UNKNOWN","STOP","0","0","UNKNOWN","40,28785","-5,9032861111","37720","-61"
"820485","UNKNOWN","START","","","GPRS","40,4158777778","-3,7126722222","28013","-78"
"817187","UNKNOWN","STOP","6489","5164","UNKNOWN","37,3854861111","-5,728275","41510","-88"
"825375","UNKNOWN","STOP","0","0","UNKNOWN","36,6260611111","-6,365875","11520","-100"
"820646","UNKNOWN","START","","","GPRS","40,404775","-3,6622888889","28030","-107"
"824578","UNKNOWN","START","","","GPRS","41,37885","2,154","8015","-105"
"805307","UNKNOWN","START","","","GPRS","40,4381388889","-3,707475","28003","-70"
"810476","UNKNOWN","START","","","GPRS","40,1685111111","-3,1701361111","28597","-78"
"787728","UNKNOWN","START","","","GPRS","37,425875","-4,1281388889","14812","-86"
"826649","UNKNOWN","STOP","0","0","UNKNOWN","40,4066111111","-3,7447","28047","-78"
"824256","UNKNOWN","START","","","GPRS","40,2486888889","-3,820275","28970","-65"
"786068","UNKNOWN","STOP","0","0","UNKNOWN","42,5526361111","-8,98915","15960","-69"
"795854","UNKNOWN","START","","","GPRS","41,237725","1,8049888889","8870","-87"
"801182","UNKNOWN","START","","","GPRS","36,1362388889","-5,454225","11203","-73"
"879274","UNKNOWN","START","","","GPRS","41,406025","2,1734638889","8025","-85"
"879652","UNKNOWN","START","","","GPRS","40,4511611111","-3,6898111111","28036","-75"
"913811","UNKNOWN","START","","","GPRS","37,9783916667","-3,9798","23746","-66"
"818192","UNKNOWN","STOP","0","0","UNKNOWN","37,3126","-4,39415","14960","-105"
"801325","UNKNOWN","STOP","0","0","UNKNOWN","43,485475","-8,2354888889","15402","-54"
"840109","UNKNOWN","START","","","GPRS","36,7490388889","-3,51905","18600","-82"
"809667","UNKNOWN","STOP","0","0","UNKNOWN","37,2666388889","-7,1729","21450","-74"
"783778","UNKNOWN","START","","","GPRS","36,85","-2,4152111111","4120","-104"
"806120","UNKNOWN","START","","","GPRS","38,9770888889","-5,7998","6700","-93"
"763019","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,11495","8901","-75"
"813800","UNKNOWN","STOP","0","0","UNKNOWN","36,735225","-4,549525","29590","-54"
"1272589","UNKNOWN","START","","","GPRS","42,2268","-8,704575","36205","-69"
"855311","UNKNOWN","STOP","1504579","4332032","UNKNOWN","38,8404388889","0,0954888889","3700","-107"
"788003","UNKNOWN","START","","","GPRS","40,264","-3,746125","28947","-74"
"779250","UNKNOWN","START","","","GPRS","36,1943111111","-5,4364611111","11379","-95"
"790357","UNKNOWN","START","","","GPRS","39,5707638889","2,6467","7012","-68"
"803640","UNKNOWN","START","","","GPRS","37,1433638889","-3,55855","18198","-88"
"804115","UNKNOWN","STOP","0","0","UNKNOWN","37,2634861111","-3,74935","18240","-57"
"804324","UNKNOWN","STOP","995","924","UNKNOWN","37,3887611111","-5,9228361111","41016","-76"
"805614","UNKNOWN","START","","","GPRS","42,4246611111","-8,0678","32500","-103"
"804995","UNKNOWN","START","","","GPRS","41,62895","-0,741375","50171","-104"
"836615","UNKNOWN","STOP","5166","1685","UNKNOWN","40,4768666667","-3,7095666667","28029","-82"
"812114","UNKNOWN","START","","","GPRS","40,42195","-3,6895638889","28001","-96"
"823905","UNKNOWN","START","","","GPRS","40,2006111111","-3,8482388889","28971","-96"
"829029","UNKNOWN","START","","","GPRS","36,7424638889","-4,091575","29740","-107"
"813766","UNKNOWN","START","","","GPRS","43,3407861111","-8,3672638889","15172","-60"
"822654","UNKNOWN","STOP","6092","3588","UNKNOWN","38,363175","-0,7688611111","3680","-56"
"840012","UNKNOWN","START","","","GPRS","28,1486","-15,634525","35450","-72"
"827681","UNKNOWN","STOP","0","0","UNKNOWN","37,5859888889","-1,7734138889","30890","-93"
"833915","UNKNOWN","START","","","GPRS","40,591525","-3,707375","28760","-72"
"826082","UNKNOWN","STOP","0","0","UNKNOWN","37,8843138889","-6,5878638889","21200","-72"
"1110366","NOK","START","","","GPRS","41,6405638889","-0,911075","50009","-80"
"810177","UNKNOWN","STOP","1851","1472","UNKNOWN","40,424625","-3,6888611111","28046","-82"
"830828","UNKNOWN","STOP","3071","3876","UNKNOWN","40,3627138889","-3,809875","28925","-69"
"839852","UNKNOWN","START","","","GPRS","40,5139388889","-3,9002111111","28232","-103"
"812896","UNKNOWN","START","","","GPRS","40,5353361111","-3,6247888889","28108","-54"
"818573","UNKNOWN","START","","","GPRS","37,407075","-5,920625","41019","-56"
"825058","UNKNOWN","STOP","0","0","UNKNOWN","42,05995","-1,5998888889","31500","-72"
"839523","UNKNOWN","START","","","GPRS","39,1473388889","-0,4351","46600","-98"
"830003","UNKNOWN","STOP","2743","1172","UNKNOWN","43,1890611111","-2,532725","48240","-74"
"880655","UNKNOWN","START","","","GPRS","36,42005","-6,137375","11130","-63"
"881125","UNKNOWN","STOP","0","0","UNKNOWN","37,98545","-1,12885","30001","-63"
"882926","UNKNOWN","STOP","6865","3223","UNKNOWN","41,3832361111","2,1898111111","8003","-94"
"885992","UNKNOWN","STOP","0","0","UNKNOWN","37,3952638889","-6,093","41807","-86"
"1026363","UNKNOWN","STOP","95902","169928","UNKNOWN","40,5449194444","-3,6393861111","28108","-65"
"1026689","UNKNOWN","START","","","GPRS","41,938075","-4,5298638889","34190","-92"
"1025959","UNKNOWN","STOP","12694","20504","UNKNOWN","43,2998611111","-2,8725611111","48170","-63"
"1032375","UNKNOWN","STOP","247218","49084","UNKNOWN","37,37615","-6,0058388889","41010","-106"
"1046328","UNKNOWN","STOP","1301198","2140608","UNKNOWN","42,2170583333","-3,5936722222","9194","-83"
"1165367","UNKNOWN","START","","","GPRS","43,462425","-3,798475","39003","-108"
"953100","OK","STOP","15466","5853","GSM","40,3056527778","-3,7784666667","28914","-71"
"1187402","UNKNOWN","START","","","GPRS","37,7549194444","-1,1027944444","30330","-61"
"1188620","UNKNOWN","STOP","13456","40","UNKNOWN","38,0331361111","-1,1422611111","30100","-98"
"1208144","UNKNOWN","STOP","14470","21952","UNKNOWN","43,2998611111","-2,8725611111","48170","-74"
"997163","UNKNOWN","STOP","0","0","UNKNOWN","43,2615138889","-2,9537666667","48014","-60"
"1008629","UNKNOWN","START","","","GPRS","41,616775","0,6190888889","25003","-83"
"1110532","UNKNOWN","START","","","GPRS","40,428825","-3,6659","28028","-83"
"878183","UNKNOWN","STOP","0","0","UNKNOWN","40,2496888889","-3,703725","28320","-69"
"856538","UNKNOWN","START","","","GPRS","41,5596","-5,7378","49192","-68"
"789321","UNKNOWN","START","","","GPRS","40,3931","-3,7437861111","28047","-95"
"792621","UNKNOWN","START","","","GPRS","40,554975","-3,6230138889","28703","-101"
"792706","UNKNOWN","STOP","0","0","UNKNOWN","37,353225","-5,92955","41089","-93"
"793702","UNKNOWN","STOP","5922","2389","UNKNOWN","36,6201138889","-4,49615","29620","-75"
"807267","UNKNOWN","STOP","0","0","UNKNOWN","42,0647861111","-1,6038638889","31500","-66"
"818811","UNKNOWN","START","","","GPRS","41,6542388889","2,4009","8450","-90"
"823402","UNKNOWN","START","","","GPRS","39,8892388889","4,2637861111","7702","-104"
"809560","UNKNOWN","STOP","1953","1772","UNKNOWN","40,2855611111","-3,7976","28945","-70"
"811051","UNKNOWN","STOP","0","0","UNKNOWN","40,4267","-3,6851111111","28001","-55"
"813472","UNKNOWN","START","","","GPRS","37,6914861111","-0,96495","30593","-93"
"1228315","OK","START","","","GPRS","40,0843166667","-3,2532611111","28598","-84"
"811613","UNKNOWN","START","","","GPRS","43,3389","-1,796425","20302","-89"
"778733","UNKNOWN","START","","","GPRS","40,4366","-3,697225","28010","-99"
"814189","UNKNOWN","START","","","GPRS","37,1678861111","-4,1463","18300","-67"
"791376","UNKNOWN","STOP","1036","1403","UNKNOWN","40,4414138889","-3,6196611111","28022","-61"
"857681","UNKNOWN","STOP","965194","1332584","UNKNOWN","38,8326388889","0,0403333333","3770","-80"
"793210","UNKNOWN","STOP","0","0","UNKNOWN","36,1362388889","-5,454225","11203","-61"
"796519","UNKNOWN","STOP","0","0","UNKNOWN","38,3729388889","-4,8517138889","14400","-66"
"800407","UNKNOWN","START","","","GPRS","40,42965","-3,5390138889","28823","-107"
"815976","UNKNOWN","STOP","2195","1960","UNKNOWN","41,5292111111","1,901925","8630","-93"
"823067","UNKNOWN","START","","","GPRS","36,9230638889","-6,0707","41740","-81"
"833042","UNKNOWN","STOP","430","581","UNKNOWN","40,557875","-3,6172","28703","-60"
"837746","UNKNOWN","START","","","GPRS","37,2624861111","-6,86185","21800","-74"
"840303","UNKNOWN","STOP","996","918","UNKNOWN","39,5339638889","2,7179138889","7610","-79"
"815749","UNKNOWN","STOP","2987","2668","UNKNOWN","39,449025","-0,3893638889","46017","-83"
"855289","UNKNOWN","START","","","GPRS","40,8206166667","-5,5730777778","37891","-93"
"802608","UNKNOWN","START","","","GPRS","40,4811388889","-3,3634888889","28801","-79"
"807080","UNKNOWN","START","","","GPRS","40,4228361111","-3,7185861111","28008","-55"
"807320","UNKNOWN","START","","","GPRS","42,4088888889","-2,986275","26250","-56"
"808347","UNKNOWN","START","","","GPRS","41,393875","2,151425","8036","-85"
"809527","UNKNOWN","STOP","1188","1294","UNKNOWN","40,4745","-3,6328611111","28033","-62"
"833872","UNKNOWN","STOP","0","0","UNKNOWN","36,7528611111","-3,5132888889","18600","-96"
"834916","UNKNOWN","START","","","GPRS","40,31015","-3,8756388889","28935","-104"
"835168","UNKNOWN","STOP","117689","21592","UNKNOWN","40,2597888889","-3,9066111111","28939","-56"
"836737","UNKNOWN","STOP","978041","853719","UNKNOWN","40,4297666667","-3,6663194444","28027","-64"
"834145","UNKNOWN","START","","","GPRS","40,4206138889","-3,68265","28009","-87"
"763215","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-101"
"789389","UNKNOWN","STOP","0","0","UNKNOWN","36,7208388889","-3,5271888889","18613","-58"
"778715","UNKNOWN","START","","","GPRS","43,541375","-5,673925","33207","-56"
"783461","UNKNOWN","START","","","GPRS","41,2926861111","2,01005","8850","-88"
"788392","UNKNOWN","STOP","0","0","UNKNOWN","40,2979888889","-4,0135","28600","-106"
"833749","UNKNOWN","STOP","881203","29587","UNKNOWN","38,4305","-0,8375388889","3640","-68"
"818432","UNKNOWN","STOP","5446","3585","UNKNOWN","37,1714","-3,5996611111","18005","-99"
"811377","UNKNOWN","START","","","GPRS","41,496075","-5,0121111111","47100","-95"
"812192","UNKNOWN","START","","","GPRS","39,3955638889","-3,2215","13600","-97"
"763404","UNKNOWN","STOP","0","0","UNKNOWN","41,3599","2,10805","8901","-60"
"791370","UNKNOWN","START","","","GPRS","37,3808888889","-5,9970638889","41001","-99"
"893100","UNKNOWN","START","","","GPRS","40,4470138889","-3,7020861111","28039","-69"
"782758","UNKNOWN","STOP","0","0","UNKNOWN","41,3914611111","2,183425","8013","-55"
"781070","UNKNOWN","START","","","GPRS","40,4474","-3,6748888889","28002","-72"
"787349","UNKNOWN","START","","","GPRS","41,5698611111","1,6426138889","8788","-100"
"794816","UNKNOWN","STOP","0","0","UNKNOWN","38,0099","-4,5329888889","14430","-55"
"797268","UNKNOWN","START","","","GPRS","41,26075","2,0022861111","8850","-89"
"801799","UNKNOWN","START","","","GPRS","38,9084861111","1,43585","7800","-91"
"802173","UNKNOWN","START","","","GPRS","36,5155388889","-6,2740138889","11012","-94"
"814039","UNKNOWN","START","","","GPRS","35,281675","-2,9477111111","52005","-68"
"826264","UNKNOWN","STOP","246","248","UNKNOWN","36,690475","-6,129325","11405","-84"
"828558","UNKNOWN","START","","","GPRS","41,64165","2,264775","8480","-62"
"828291","UNKNOWN","START","","","GPRS","37,3843611111","-5,947025","41006","-77"
"836440","UNKNOWN","START","","","GPRS","40,43625","-3,6746","28006","-68"
"709897","UNKNOWN","START","","","GPRS","42,8502","-2,669975","1002","-66"
"699467","UNKNOWN","START","","","GPRS","40,3171388889","-3,6926861111","28906","-56"
"709317","UNKNOWN","STOP","3718","4192","UNKNOWN","42,3422","-3,7031888889","9003","-57"
"709124","UNKNOWN","START","","","GPRS","39,9892","-0,0423861111","12004","-106"
"732457","UNKNOWN","STOP","2204755","69343","UNKNOWN","41,52595","2,1062638889","8205","-97"
"996715","UNKNOWN","STOP","2940","6462","UNKNOWN","43,3105388889","-1,9919666667","20008","-95"
"722969","UNKNOWN","STOP","37","300","UNKNOWN","36,801675","-3,6804888889","18699","-67"
"856603","UNKNOWN","STOP","1469934","2099080","UNKNOWN","41,555725","-5,57815","49530","-91"
"762661","UNKNOWN","STOP","0","0","UNKNOWN","41,3599138889","2,109675","8907","-71"
"879272","UNKNOWN","START","","","GPRS","40,405075","-3,685675","28014","-64"
"761940","UNKNOWN","STOP","0","0","UNKNOWN","41,3579","2,1115","8901","-59"
"779804","UNKNOWN","STOP","0","0","UNKNOWN","43,4828111111","-8,23395","15402","-57"
"782802","UNKNOWN","START","","","GPRS","36,499525","-4,9647638889","29660","-80"
"787184","UNKNOWN","START","","","GPRS","37,569225","-1,2577888889","30860","-96"
"790505","UNKNOWN","START","","","GPRS","40,575625","-3,2921888889","19209","-79"
"791429","UNKNOWN","START","","","GPRS","40,546025","-3,6524","28100","-69"
"790859","UNKNOWN","START","","","GPRS","41,73525","1,8288","8241","-67"
"794181","UNKNOWN","STOP","1725","984","UNKNOWN","40,398925","-3,7707388889","28024","-64"
"795593","UNKNOWN","STOP","9694","7459","UNKNOWN","38,3736138889","-4,85565","14400","-95"
"796665","UNKNOWN","STOP","0","0","UNKNOWN","41,8189388889","3,07015","17249","-85"
"778183","UNKNOWN","STOP","5634","4803","UNKNOWN","43,462425","-3,798475","39003","-55"
"779649","UNKNOWN","STOP","1200","1011","UNKNOWN","37,632325","-0,7019","30370","-69"
"779856","UNKNOWN","STOP","1915","1132","UNKNOWN","40,428375","-3,691175","28010","-57"
"787261","UNKNOWN","START","","","GPRS","37,39615","-4,1767","14800","-92"
"787374","UNKNOWN","STOP","1871","2320","UNKNOWN","41,967625","1,8724111111","8517","-67"
"796332","UNKNOWN","START","","","GPRS","40,3313638889","-3,745925","28915","-103"
"796773","UNKNOWN","STOP","0","0","UNKNOWN","39,97135","-4,2972","45500","-55"
"797605","UNKNOWN","START","","","GPRS","39,87075","-4,03155","45003","-79"
"797642","UNKNOWN","START","","","GPRS","40,3875111111","-3,7452138889","28047","-66"
"799029","UNKNOWN","STOP","1006","948","UNKNOWN","41,403175","2,1428138889","8006","-88"
"800076","UNKNOWN","START","","","GPRS","39,4777861111","-0,4172388889","46920","-102"
"1165425","UNKNOWN","STOP","639","417","UNKNOWN","43,3116611111","-1,972225","20014","-58"
"1165851","UNKNOWN","START","","","GPRS","40,3151611111","-3,8657","28931","-61"
"808752","UNKNOWN","STOP","1037","770","UNKNOWN","39,149225","-3,024175","13700","-59"
"813422","UNKNOWN","START","","","GPRS","41,393775","2,159025","8008","-84"
"816763","UNKNOWN","STOP","5324","5085","UNKNOWN","40,3202","-3,8573611111","28938","-93"
"815894","UNKNOWN","START","","","GPRS","38,7987388889","0,163125","3730","-54"
"817100","UNKNOWN","START","","","GPRS","40,034525","-6,0934361111","10600","-56"
"817576","UNKNOWN","START","","","GPRS","40,029275","-3,594575","28300","-77"
"821242","UNKNOWN","START","","","GPRS","43,370225","-8,424425","15011","-59"
"821385","UNKNOWN","START","","","GPRS","43,5892638889","-5,7705","33430","-71"
"823026","UNKNOWN","START","","","GPRS","40,4272138889","-3,66055","28028","-105"
"834696","UNKNOWN","STOP","3935","1332","UNKNOWN","40,4458","-3,6920388889","28020","-73"
"836779","UNKNOWN","STOP","2703","1745","UNKNOWN","42,2820361111","-8,778","36949","-82"
"1011367","UNKNOWN","START","","","GPRS","41,5454861111","2,10995","8202","-59"
"1008561","UNKNOWN","START","","","GPRS","40,4878388889","-3,8699861111","28220","-70"
"1008933","UNKNOWN","START","","","GPRS","38,8778388889","-6,985975","6011","-71"
"1025885","UNKNOWN","STOP","12310","18056","UNKNOWN","43,2998861111","-2,8663","48170","-103"
"1045822","UNKNOWN","STOP","1461660","2142248","UNKNOWN","38,6302805556","-0,0987527778","3530","-102"
"1046088","UNKNOWN","STOP","7086","11720","UNKNOWN","40,4681805556","-3,6676722222","28016","-80"
"1046555","UNKNOWN","START","","","GPRS","39,42155","-0,573375","46900","-100"
"1047706","UNKNOWN","START","","","GPRS","39,4406666667","-0,3766472222","46910","-86"
"1233735","UNKNOWN","STOP","44","140","UNKNOWN","40,4908666667","-3,7041944444","28034","-79"
"1110032","UNKNOWN","STOP","164","305","UNKNOWN","41,6590361111","-0,9775638889","50197","-80"
"1287270","UNKNOWN","START","","","GPRS","39,0031861111","-1,8509861111","2001","-107"
"1188670","UNKNOWN","START","","","GPRS","38,050675","-1,20715","30500","-80"
"1207926","UNKNOWN","STOP","13586","21740","UNKNOWN","43,2998611111","-2,8725611111","48170","-106"
"800089","UNKNOWN","STOP","0","0","UNKNOWN","39,4296","-0,4732611111","46900","-59"
"801382","UNKNOWN","START","","","GPRS","37,2207111111","-5,928175","41702","-76"
"803452","UNKNOWN","START","","","GPRS","39,5114888889","2,536","7181","-53"
"802798","UNKNOWN","START","","","GPRS","40,4524611111","-3,3237861111","28810","-75"
"819565","UNKNOWN","STOP","0","0","UNKNOWN","37,741025","-0,7253138889","30380","-60"
"824561","UNKNOWN","START","","","GPRS","40,463425","-3,723075","28035","-96"
"826788","UNKNOWN","STOP","0","0","UNKNOWN","41,6207861111","2,2990611111","8521","-79"
"833503","UNKNOWN","STOP","1055","2091","UNKNOWN","38,908025","1,4219861111","7800","-70"
"838821","UNKNOWN","STOP","1898","711","UNKNOWN","40,403675","-3,6884611111","28045","-91"
"856108","UNKNOWN","STOP","1522465","2362904","UNKNOWN","38,8731361111","-1,1517361111","2640","-98"
"806445","UNKNOWN","STOP","0","0","UNKNOWN","43,3315861111","-1,7711","20305","-81"
"808827","UNKNOWN","START","","","GPRS","37,1109388889","-3,6274861111","18151","-100"
"811351","UNKNOWN","STOP","0","0","UNKNOWN","37,5773111111","-5,7504888889","41330","-104"
"817286","UNKNOWN","STOP","0","0","UNKNOWN","43,0070361111","-7,5546861111","27002","-74"
"817677","UNKNOWN","STOP","0","0","UNKNOWN","42,736475","-6,5805138889","24420","-85"
"834942","UNKNOWN","START","","","GPRS","38,6324888889","-0,8743388889","3409","-60"
"837340","UNKNOWN","START","","","GPRS","38,005875","-4,35855","14600","-59"
"1126773","UNKNOWN","START","","","GPRS","42,1945361111","-5,791025","24769","-58"
"801067","UNKNOWN","START","","","GPRS","36,9446916667","-1,9346166667","4149","-61"
"801082","UNKNOWN","START","","","GPRS","43,25845","-2,94715","48013","-86"
"820390","UNKNOWN","STOP","3455","1899","UNKNOWN","43,4253611111","-8,1712388889","15600","-74"
"822289","UNKNOWN","STOP","1132","1028","UNKNOWN","40,2862888889","-3,7953638889","28945","-86"
"826562","UNKNOWN","START","","","GPRS","37,8828611111","-4,7984138889","14005","-59"
"826671","UNKNOWN","STOP","0","0","UNKNOWN","37,3859138889","-5,9979611111","41001","-74"
"829586","UNKNOWN","STOP","7800","6246","UNKNOWN","40,4765611111","-3,6672861111","28033","-102"
"830279","UNKNOWN","START","","","GPRS","38,0697361111","-1,3791138889","30190","-56"
"807556","UNKNOWN","START","","","GPRS","40,5341361111","-3,6468138889","28108","-91"
