"ENTITY_ID","LATITUDE","LONGITUDE","POSTAL_CODE"
"801246","42,2329111111","-8,7302361111","36202"
"823836","39,87775","4,2403361111","7714"
"821337","38,0220638889","-1,0709638889","30161"
"811711","42,532325","-7,5121611111","27400"
"827234","38,0114111111","-1,1715861111","30100"
"808081","35,2895138889","-2,9460361111","52004"
"829259","36,5102722222","-4,8908861111","29601"
"822538","42,1629861111","-8,47815","36860"
"889818","39,4664888889","-6,375575","10002"
"1165755","40,4444888889","-3,6557","28027"
"1025987","43,2998861111","-2,8663","48170"
"1008661","41,1146861111","1,2531888889","43001"
"1008911","41,6625611111","-4,7158388889","47011"
"1009195","41,5559888889","-0,6315","50740"
"1047144","43,2998611111","-2,8725611111","48170"
"1050153","38,6149861111","-2,6928388889","13330"
"1165729","40,4444888889","-3,6557","28027"
"1110048","42,2380388889","-8,7156138889","36201"
"1208284","43,2364722222","-2,7704138889","48340"
"1208046","43,2998861111","-2,8663","48170"
"1110548","40,3856138889","-3,74095","28025"
"1110556","39,46675","-0,3818638889","46007"
"1070682","37,8237638889","-0,8604","30739"
"780675","40,236125","-3,768325","28982"
"780713","41,4425611111","2,0624611111","8198"
"780804","37,5394361111","-5,080575","41400"
"781052","41,50865","2,1408138889","8210"
"781846","41,5685777778","2,5190305556","8394"
"801111","42,00865","-4,5343138889","34001"
"820480","40,468825","-3,651375","28043"
"820161","36,6532861111","-4,673125","29120"
"817192","42,5526361111","-8,98915","15960"
"803250","40,4776611111","-3,7115","28029"
"821887","40,431125","-3,6628","28028"
"818844","42,3381","-7,8718","32002"
"827378","40,7686","-3,7830111111","28791"
"801307","38,9649861111","1,275925","7829"
"826604","40,1006138889","-3,6942361111","45223"
"813547","37,1928861111","-3,6085638889","18012"
"781214","41,3641861111","2,139075","8038"
"781919","37,4072361111","-1,5856","30880"
"781958","42,4933361111","-8,863125","36980"
"785554","42,6113861111","-5,5821111111","24008"
"786594","40,6624888889","-3,7684388889","28770"
"787618","41,546575","1,73865","8784"
"810905","40,38465","-3,7028138889","28026"
"826557","38,263325","-0,69695","3203"
"824291","37,93395","-0,732325","3189"
"831764","42,394175","-7,5665111111","32748"
"823872","41,7089361111","2,851575","17310"
"835692","42,6241","-8,1976611111","36519"
"830329","40,4223138889","-3,69915","28004"
"833721","37,86995","-4,7802","14013"
"826902","36,5099861111","-4,8822777778","29601"
"819834","40,414425","-3,5587861111","28822"
"825993","43,4880361111","-8,216375","15404"
"857194","37,8226138889","-0,7923611111","30740"
"787868","40,459175","-3,4658888889","28850"
"789487","37,61815","-0,9887","30204"
"791571","38,5337861111","-0,1082861111","3503"
"790990","36,5075138889","-4,8292888889","29603"
"791397","37,390475","-5,9763138889","41018"
"794380","39,500725","-0,470625","46940"
"817427","40,3985138889","-3,678975","28045"
"841819","40,4388861111","-3,617225","28037"
"828217","40,557875","-3,6172","28703"
"816621","42,42565","-8,6437138889","36001"
"878373","37,27965","-5,9275861111","41701"
"879681","36,390725","-6,1798611111","11139"
"880726","40,45845","-3,6983138889","28020"
"1188734","38,472175","-1,3186638889","30520"
"809061","37,390525","-5,9842","41003"
"806365","36,7469638889","-3,6518138889","18690"
"789448","42,6849361111","-8,495025","36680"
"791719","42,9495611111","-3,539025","9500"
"835926","40,3160388889","-3,8617722222","28932"
"837637","40,380925","-3,6517","28031"
"822724","38,4759388889","-0,7912361111","3600"
"816984","41,428375","1,78385","8770"
"822170","36,7701","-2,823125","4700"
"807198","42,804025","-1,6615138889","31008"
"878337","40,0815861111","0,13785","12594"
"882376","39,5339638889","2,7179138889","7610"
"883082","40,4305777778","-3,6824861111","28006"
"793974","37,3791","-6,0303611111","41900"
"794552","37,1413111111","-3,6266388889","18100"
"795532","42,5275861111","-7,5104611111","27410"
"795157","40,2250611111","0,18095","12596"
"795313","43,2865888889","-3,006825","48902"
"797696","37,415875","-5,9678","41015"
"838416","41,6377","2,7321361111","8380"
"817910","38,891125","-3,6915","13260"
"818004","37,344175","-5,967675","41014"
"822526","42,099075","-8,56375","36470"
"839829","37,3711638889","-5,9757","41013"
"818242","41,66675","-0,8472138889","50016"
"883479","40,3264861111","-3,86355","28932"
"932841","39,5530861111","-0,4627472222","46988"
"798020","40,4206138889","-3,6782111111","28009"
"799043","36,775925","-6,3461138889","11540"
"799097","39,0732611111","-0,2605","46760"
"799120","36,8717888889","-2,4355638889","4230"
"1165275","40,4439527778","-3,6570166667","28027"
"796545","39,4660138889","-3,568125","45710"
"809962","41,3683888889","2,0753861111","8950"
"1165657","37,184325","-3,6128111111","18014"
"855734","38,5976861111","-0,0082722222","3580"
"1228069","42,91985","-8,524075","15898"
"1026109","40,0695472222","-6,2908194444","10811"
"822957","38,2408","-1,4217","30530"
"824177","37,410475","-5,9911361111","41009"
"709146","40,2849388889","-3,8017361111","28943"
"709935","40,4042638889","-3,6356611111","28030"
"710061","40,3495361111","-3,8733888889","28670"
"723879","36,737125","-3,680925","18690"
"1164763","38,919025","-6,3375","6800"
"761891","41,3579","2,1115","8901"
"762133","41,3599","2,11495","8901"
"762143","41,3599","2,11495","8901"
"763414","41,3599","2,10805","8901"
"780411","41,3079861111","2,0658361111","8820"
"796439","37,7052111111","-5,2835111111","14700"
"802781","37,3242","-6,2729638889","41840"
"803915","38,99625","-3,366775","13200"
"806858","40,486025","-3,6642861111","28050"
"808352","41,699225","2,8457361111","17310"
"854364","43,2992861111","-2,1825194444","20810"
"855641","41,9100138889","-4,5310277778","34190"
"893007","40,483575","-3,7038888889","28029"
"893078","40,5341361111","-3,6468138889","28108"
"1011341","41,5360611111","2,105025","8203"
"967720","41,6432","-0,8943361111","50006"
"1045912","40,4681805556","-3,6676722222","28016"
"1046474","43,2998611111","-2,8725611111","48170"
"1046534","42,2039055556","-3,6769944444","9195"
"1047070","43,2998611111","-2,8725611111","48170"
"996993","43,0296333333","-2,1805","20210"
"1070229","37,9142166667","-0,8525","3191"
"997093","43,1696277778","-2,6084944444","48240"
"1188601","38,6124361111","-1,1094111111","30510"
"1025777","43,2998611111","-2,8725611111","48170"
"1026328","43,2998861111","-2,8663","48170"
"723923","36,5278611111","-5,0412388889","29679"
"784214","42,052","3,19725","17258"
"783669","41,266125","1,9546","8860"
"781672","40,4706361111","-3,3705","28803"
"786579","40,468825","-3,651375","28043"
"762468","41,3599138889","2,109675","8907"
"810271","37,36955","-6,0634861111","41930"
"812943","38,6993777778","-0,9948138889","2660"
"812304","40,4926222222","-3,8989916667","28220"
"814468","36,6815861111","-6,1461388889","11408"
"821426","40,4671361111","-3,807875","28224"
"839968","37,4101583333","-4,4917861111","14900"
"824916","37,877175","-4,79765","14004"
"830454","40,59105","0,332","43560"
"781819","40,4606611111","-3,659325","28043"
"790300","41,710975","-1,014","50620"
"782018","38,9104388889","1,432125","7800"
"779071","43,0914","-9,057975","15129"
"781195","40,0342888889","-6,0928","10600"
"829114","41,6083861111","-4,179125","47300"
"817689","37,0601388889","-3,64955","18630"
"832259","39,61015","-0,585","46180"
"817978","39,4723","-0,3724","46003"
"879745","40,504575","-3,3254861111","28805"
"879929","40,4470138889","-3,7020861111","28039"
"880297","37,2701861111","-5,9176361111","41702"
"830482","40,4331888889","-3,6850138889","28006"
"778641","36,7536638889","-3,014125","4770"
"796072","37,7052111111","-5,2835111111","14700"
"801538","41,4744388889","2,0797638889","8172"
"801733","41,5062888889","2,10705","8214"
"801129","36,5027361111","-4,8236111111","29603"
"802306","37,6157361111","-0,94605","30392"
"818075","37,89875","-4,76695","14007"
"827664","37,6726777778","-1,6979916667","30800"
"827998","37,264825","-5,5479","41600"
"833066","36,748525","-3,5176","18600"
"831432","40,43715","-3,6203638889","28037"
"838753","40,669025","-4,0775","28440"
"881301","39,47465","-3,6403388889","45700"
"882580","36,493825","-4,9534","29660"
"883053","40,4302","-3,65165","28027"
"883109","40,45255","-3,48785","28830"
"883794","27,75905","-15,6038888889","35100"
"802362","39,5403111111","2,7159138889","7610"
"806424","41,8143","3,0627888889","17250"
"807478","42,3422","-3,700375","9003"
"808158","40,3850638889","-3,766575","28024"
"809419","40,483625","-3,9797111111","28229"
"809262","43,3365888889","-8,386925","15009"
"820510","37,3816611111","-5,9783638889","41018"
"822146","40,450025","-3,5911861111","28022"
"840240","38,0268361111","-1,2555","30565"
"824000","37,1524111111","-3,6457388889","18194"
"832379","38,0012361111","-1,130575","30007"
"884105","36,744725","-3,8761138889","29780"
"885885","41,3879361111","2,172275","8010"
"788436","40,4901138889","-3,3619","28805"
"811767","38,7565888889","-0,6996888889","3450"
"812821","40,5432861111","-3,627175","28701"
"815476","39,4445611111","-0,3698111111","46026"
"817318","39,864275","-4,0234388889","45003"
"818655","42,5433361111","-6,618175","24400"
"819689","42,3651361111","1,472825","25700"
"820620","42,1842861111","-8,815","36390"
"831882","41,0811","1,1308388889","43840"
"827262","38,263325","-0,69695","3203"
"828861","40,43455","-3,680075","28006"
"803163","36,5089861111","-4,8893861111","29602"
"780084","40,4415111111","-3,4913888889","28850"
"790752","38,536425","-0,129625","3501"
"1009141","41,4824638889","1,9075","8760"
"710080","39,46565","-0,3905138889","46018"
"762145","41,3599","2,10805","8901"
"763338","41,3599","2,10805","8901"
"967830","39,4660138889","-0,388625","46008"
"805349","43,169475","-2,632925","48200"
"811213","38,3885611111","-0,4366388889","3550"
"857070","40,5332888889","-3,6478611111","28108"
"857411","41,4966805556","2,1411666667","8210"
"855898","43,2998861111","-2,8663","48170"
"856771","41,4966805556","2,1411666667","8210"
"816157","40,3044611111","-3,4391","28500"
"819741","40,7685166667","-4,0712083333","28479"
"820992","39,146375","-0,4371138889","46600"
"828705","39,56905","2,645725","7012"
"791527","41,70585","-1,0204388889","50180"
"792247","40,38465","-3,7098138889","28026"
"783998","40,4811388889","-3,3634888889","28801"
"784876","38,5658","-6,333825","6220"
"791215","38,7103","-0,4179388889","3815"
"820952","37,257","-6,954925","21001"
"822222","40,483625","-3,9797111111","28229"
"823903","37,981425","-0,664425","3182"
"825518","37,89875","-4,775775","14007"
"827810","40,629475","-4,0099638889","28400"
"828071","37,2846","-3,3325861111","18180"
"892988","40,5078861111","-3,6956638889","28049"
"880353","40,557875","-3,6172","28703"
"878241","40,42245","-3,6732361111","28009"
"880478","38,1634888889","-5,0879388889","14220"
"879612","40,0548861111","0,063675","12560"
"878092","37,3623","-6,1424361111","41806"
"893276","40,53675","-3,64585","28100"
"1074365","39,4624111111","-6,392275","10195"
"1073564","42,3834638889","2,8793111111","17700"
"1046190","43,2324805556","-2,8607194444","48960"
"1046200","39,3477","-2,4982805556","16600"
"1046617","38,2782638889","-0,735275","3205"
"1047030","43,2998861111","-2,8663","48170"
"1047283","42,0035055556","-1,9489666667","26520"
"1110368","38,9905611111","-1,85845","2004"
"1026331","43,2998861111","-2,8663","48170"
"1026371","43,2998861111","-2,8663","48170"
"1008361","37,8878","-4,7793","14002"
"997165","43,2523722222","-2,9382277778","48002"
"1095069","28,9422638889","-13,598625","35510"
"1165649","43,3176138889","-1,9752611111","20012"
"1165224","39,41955","-0,3787388889","46910"
"1095074","29,0131638889","-13,4841888889","35508"
"882631","28,0665611111","-16,730025","38650"
"883427","39,5335638889","-0,4512611111","46980"
"829893","40,45205","-3,702975","28039"
"829954","40,5745","-3,25395","19200"
"836806","40,4150666667","-3,6879333333","28014"
"837909","37,8853388889","-4,7914166667","14005"
"777233","41,538575","1,8775138889","8292"
"780026","36,143325","-5,4513138889","11202"
"803819","39,03485","-0,2081138889","46770"
"803944","37,3803138889","-5,9837611111","41004"
"809367","43,6804611111","-7,8549361111","15330"
"811946","41,3882416667","2,1285638889","8028"
"823510","40,456525","-3,7120361111","28039"
"826106","40,6681888889","-4,091975","28440"
"855682","42,27825","-3,550975","9194"
"763159","41,3599","2,11495","8901"
"762276","41,3599","2,10805","8901"
"780816","40,3957","-3,6686","28007"
"791256","40,4346861111","-3,6656638889","28028"
"782456","42,7447111111","-7,545475","27611"
"784345","40,43155","-3,693","28010"
"792637","40,9598111111","-3,69885","28743"
"827714","40,48045","-3,6762611111","28033"
"827054","40,290275","-3,7949611111","28941"
"828560","41,618525","2,2487611111","8186"
"828572","37,146075","-3,5725","18193"
"829416","40,4475","-3,6920305556","28046"
"829521","39,4635861111","-0,3760916667","46006"
"857874","38,8705527778","-0,0790277778","46780"
"1011335","41,516375","2,129","8210"
"762452","41,3599138889","2,109675","8907"
"793426","37,3520388889","-6,0387","41920"
"801809","39,793525","-3,94265","45191"
"801203","36,6153","-6,2164388889","11500"
"802358","43,357075","-3,0090888889","48993"
"793106","40,432925","-3,640575","28017"
"796430","36,173325","-5,35585","11300"
"796267","40,4318361111","-3,7109","28015"
"799739","41,4088083333","2,1822361111","8026"
"828796","40,6297388889","-4,0207638889","28400"
"829903","40,4662638889","-3,61775","28042"
"829230","40,5387","-3,6304","28100"
"832289","40,6716388889","-3,7737","28770"
"831157","36,14485","-5,4552","11204"
"832931","38,8696361111","-0,098625","3780"
"762388","41,3599","2,10805","8901"
"802595","43,32385","-3,035925","48980"
"833234","39,5128138889","-0,3674111111","46016"
"815248","28,05025","-16,7037611111","38650"
"807699","43,263075","-2,9430138889","48013"
"810017","37,9705861111","-0,7034111111","3185"
"809209","40,4860361111","-3,3716888889","28806"
"811079","41,0807638889","1,1447138889","43840"
"812722","41,367625","2,141975","8038"
"856833","40,5449194444","-3,6393861111","28108"
"883257","40,406725","-3,7472","28011"
"857926","40,584975","-6,5673861111","37500"
"784459","36,8422638889","-2,4565611111","4005"
"781510","40,5465888889","-3,6395","28100"
"784085","37,360725","-5,9776","41013"
"787263","41,4075361111","2,1835111111","8013"
"815300","37,389","-5,9993","41001"
"816931","42,0491138889","-8,6456861111","36715"
"818031","43,3591611111","-8,4025388889","15006"
"820716","36,5343","-6,295875","11004"
"820790","38,4723638889","-0,800075","3600"
"883111","28,2354361111","-16,8405361111","38683"
"883473","27,8075861111","-17,9198","38900"
"885818","36,7803138889","-6,3550361111","11540"
"1208072","43,2998611111","-2,8725611111","48170"
"709281","39,5492138889","2,6011861111","7015"
"709321","39,8572527778","-4,0271222222","45002"
"710121","41,3550388889","2,1024888889","8907"
"833096","40,3653","-3,543775","28523"
"1165557","41,6493138889","-0,9050138889","50010"
"732521","40,5156","-3,6650694444","28050"
"883613","40,45265","-3,4868861111","28850"
"732488","40,0027277778","-0,0486944444","12004"
"1165393","41,3729388889","2,1398138889","8014"
"760335","41,3599138889","2,109675","8907"
"762427","41,3599138889","2,109675","8907"
"762051","41,3579","2,1115","8901"
"1207756","43,2998611111","-2,8725611111","48170"
"968024","36,7143611111","-4,4611638889","29010"
"1008997","40,0264111111","-6,0887638889","10600"
"780001","42,559175","-8,9929111111","15960"
"781102","41,5528","1,98555","8232"
"709265","41,4379361111","2,176","8016"
"806124","40,4743111111","-3,68885","28029"
"1165199","36,7204138889","-4,4331611111","29010"
"1165281","40,606975","-3,7108888889","28760"
"832129","40,302525","-4,0029611111","28600"
"816409","41,7052527778","-3,9281388889","9300"
"809940","36,47705","-5,097875","29680"
"814056","38,6427861111","0,052275","3710"
"818424","37,174675","-3,5953888889","18010"
"830555","37,4079361111","-6,0022111111","41092"
"811775","37,3771","-5,9970611111","41011"
"856957","39,4937194444","-0,3770472222","46019"
"878028","39,56905","2,645725","7012"
"880143","40,583625","-4,12515","28280"
"1070238","37,6039638889","-1,3216611111","30870"
"968178","38,3464638889","-0,4863","3001"
"1011359","41,531275","2,1006","8205"
"1009077","41,358825","2,0768361111","8940"
"1026073","43,2998861111","-2,8663","48170"
"1026283","43,2998611111","-2,8725611111","48170"
"1047298","39,6521","-0,2171388889","46520"
"1047622","38,2425194444","-0,7201527778","3296"
"1046270","39,5122388889","-0,419675","46100"
"1070862","37,31535","-4,3883","14960"
"1272607","42,2306388889","-8,709525","36205"
"781944","41,4379388889","2,1818","8016"
"782347","41,3835861111","2,118975","8028"
"783841","37,3389388889","-1,6816388889","4648"
"784043","40,5643","-3,3352138889","28880"
"785759","36,7494138889","-3,5226888889","18600"
"786931","38,6798472222","1,5554777778","7872"
"831371","40,6678111111","-3,7665111111","28770"
"825455","36,4800138889","-5,0064","29670"
"837613","40,5033138889","-3,3311638889","28805"
"808268","41,7302111111","2,9212611111","17320"
"829716","41,157525","1,1762388889","43120"
"807185","38,832975","0,1028638889","3700"
"835764","40,4054527778","-3,7661611111","28024"
"835128","40,3775388889","-3,6813527778","28018"
"828641","41,66645","-3,685375","9400"
"822921","40,5257527778","-3,8908611111","28232"
"883378","40,36495","-3,5818361111","28031"
"884931","40,052575","0,0653611111","12560"
"878263","40,312575","-3,8770111111","28935"
"787041","37,4063138889","-5,98695","41009"
"787119","40,3931","-3,7437861111","28047"
"791635","40,557875","-3,6172","28703"
"791299","40,424225","-3,5975111111","28022"
"791407","38,5365138889","-0,13285","3501"
"793485","38,630125","-0,8715138889","3409"
"823166","41,5420888889","2,445425","8301"
"830692","39,565025","2,626175","7014"
"813093","41,516375","2,121225","8210"
"810699","41,9961","2,0903305556","8516"
"809079","40,39855","-3,663175","28038"
"823929","40,3313638889","-3,745925","28915"
"823545","40,3404638889","-3,5334861111","28521"
"812235","41,6508861111","-0,8835388889","50001"
"827586","40,59815","-4,0603638889","28292"
"833340","37,1983388889","-3,6103138889","18014"
"879809","38,3871138889","-4,8478861111","14400"
"882046","38,4236777778","-0,3906083333","3560"
"792864","43,2621138889","-2,9302","48008"
"793258","36,7491138889","-5,0784888889","29400"
"794693","41,0693","1,0977861111","43850"
"796419","36,137975","-5,449725","11202"
"797185","37,1595361111","-5,9176361111","41720"
"839195","28,4584388889","-16,284025","38010"
"823408","40,02","4,1623888889","7740"
"854353","38,8957388889","-1,6775388889","2520"
"817759","37,8828611111","-4,7984138889","14005"
"805752","36,748625","-3,8739888889","29780"
"807294","42,0203861111","-5,81935","49622"
"829558","41,509675","2,1879","8120"
"829985","43,3123111111","-2,6828138889","48300"
"818905","38,3458861111","-0,4769888889","3002"
"828067","37,28465","-3,1146138889","18500"
"811693","38,3502611111","-0,487325","3004"
"1164799","38,919025","-6,3375","6800"
"1046922","43,2998861111","-2,8663","48170"
"782444","37,90085","-4,71985","14014"
"782525","42,741175","-8,6603111111","15900"
"783893","36,8916388889","-2,2023638889","4117"
"789915","43,3397361111","-3,0083861111","48992"
"795139","42,1632","-8,7817","36391"
"798294","41,4542611111","2,2229138889","8917"
"827325","37,390625","-6,0548888889","41950"
"814706","36,8528111111","-2,44585","4009"
"822544","37,8544166667","-1,4267","30840"
"832057","39,886975","-0,0842861111","12530"
"838904","39,4720361111","-0,392275","46018"
"808009","36,695925","-6,1284","11405"
"836359","36,201825","-5,5221138889","11370"
"838414","41,5338861111","2,4447138889","8302"
"827665","40,5508638889","0,4860777778","43530"
"827185","38,9218888889","-6,321375","6880"
"833489","41,5980388889","2,03395","8230"
"798744","38,3957611111","-0,51215","3690"
"799538","41,7426611111","2,26565","8590"
"799795","41,379275","2,162025","8015"
"799909","41,425825","2,1600861111","8032"
"799339","41,6233722222","-0,9367222222","50019"
"800171","37,1595361111","-5,9176361111","41720"
"805777","42,0538138889","-6,6892888889","49300"
"823087","38,6854166667","-5,6318611111","6440"
"816203","38,368975","-0,4471638889","3016"
"808508","40,4267","-3,6851111111","28001"
"831816","40,4458611111","-3,4518361111","28850"
"1046332","39,512425","-0,4158888889","46100"
"801298","40,0086388889","3,85305","7760"
"802458","41,5747138889","2,0164361111","8225"
"804065","37,382625","-5,9741611111","41018"
"804096","40,4186","-3,6767","28009"
"804684","36,7220527778","-4,4181833333","29015"
"805674","38,0819","-3,7752111111","23710"
"996757","43,247925","-2,9367388889","48003"
"722981","36,7469638889","-3,6518138889","18690"
"968058","42,8058861111","-1,6661611111","31008"
"1110458","37,89875","-4,76695","14007"
"761403","43,4325888889","-3,4478388889","39770"
"761969","41,3599","2,10805","8901"
"779580","36,72055","-4,380075","29018"
"778870","43,3598694444","-8,4196166667","15010"
"709059","41,354725","2,0699","8940"
"828703","38,2819861111","-1,49605","30530"
"803676","40,0265138889","-3,6258388889","28300"
"828955","36,42485","-5,1487388889","29680"
"829079","41,4735111111","2,068025","8174"
"780455","41,3879361111","2,172275","8010"
"781482","40,4517833333","-3,3654166667","28810"
"780914","40,4508611111","-3,61375","28042"
"781732","40,45205","-3,702975","28039"
"782326","38,3885611111","-0,4366388889","3550"
"783492","41,2772361111","1,9802361111","8860"
"810402","41,35395","2,0774111111","8940"
"786977","41,391425","2,1541","8036"
"787257","37,2789861111","-4,8552638889","41560"
"778633","37,3887611111","-5,9228361111","41016"
"790302","40,4231111111","-3,6771361111","28009"
"823864","41,3906583333","2,1433361111","8029"
"800449","36,403175","-6,141725","11130"
"808182","36,736025","-6,4318611111","11550"
"778893","37,890775","-4,758975","14007"
"787372","42,1380361111","-0,405775","22001"
"788494","40,329175","-3,8664861111","28932"
"789415","41,7163861111","2,8495888889","17310"
"789478","37,890775","-4,76395","14007"
"790498","39,46135","-0,3285638889","46011"
"809250","38,491375","-0,774425","3610"
"967962","40,378725","-3,620175","28031"
"810323","41,35395","2,0774111111","8940"
"823253","36,547425","-4,6326611111","29651"
"817557","40,4361916667","-3,7046277778","28015"
"811102","41,13835","1,217425","43120"
"820676","38,7062388889","0,1571","3724"
"823485","40,4738888889","-3,442375","28850"
"824622","39,8686888889","4,2190611111","7712"
"811384","40,557875","-3,6172","28703"
"816211","43,3789","-5,750025","33199"
"797156","38,9830611111","-5,043","6650"
"800552","43,327275","-4,20325","39592"
"801277","38,1732833333","-6,2803","6260"
"815022","36,53175","-4,627175","29640"
"884970","42,2406861111","2,3435888889","17860"
"997343","43,2835","-2,9737277778","48013"
"1008328","40,4439527778","-3,6570166667","28027"
"1008437","43,3555638889","-8,4068111111","15006"
"1025809","43,2998611111","-2,8725611111","48170"
"1026237","43,2998861111","-2,8663","48170"
"1026307","43,2998861111","-2,8663","48170"
"1047596","43,2998861111","-2,8663","48170"
"1046478","40,6332055556","-4,0266472222","28430"
"1047680","40,4533805556","-3,6973055556","28036"
"1070470","37,684475","-0,736525","30380"
"1187503","38,0748138889","-1,0778055556","30140"
"1165853","40,4444888889","-3,6557","28027"
"828669","43,2933","-3,00675","48510"
"792352","37,425225","-5,9198361111","41020"
"817444","42,559175","-8,9929111111","15960"
"795410","37,115975","-3,5802888889","18140"
"800274","38,9837111111","1,2983111111","7820"
"811522","39,4635861111","-0,3760916667","46006"
"830561","40,4251861111","-3,7039361111","28004"
"828335","40,5869611111","-4,1521","28200"
"836020","40,454425","-3,659425","28043"
"842393","38,9671611111","-0,183","46702"
"798026","40,4119","-3,6517","28030"
"822029","41,6955388889","0,928875","25240"
"829116","39,4739777778","-0,3695638889","46003"
"828753","40,46305","-3,7096111111","28039"
"828724","40,630925","-4,0077","28400"
"805140","42,53085","-1,6719861111","31300"
"801062","36,8717888889","-2,4503638889","4230"
"799858","41,4895138889","2,177875","8110"
"835877","40,3811138889","-3,6847138889","28038"
"830044","40,483725","-3,7095111111","28034"
"828899","39,4228361111","-0,37255","46910"
"820516","40,3606","-4,3335888889","28680"
"809260","42,801325","-9,0626138889","15250"
"841893","41,57075","2,2663388889","8403"
"828797","39,4235138889","-0,4234","46200"
"833496","40,2294638889","-3,3562361111","28540"
"823575","43,3482138889","-3,007025","48992"
"826391","37,5627361111","-6,0599138889","41210"
"831787","39,87075","-4,03155","45003"
"809911","36,785575","-4,6860388889","29560"
"880082","36,596125","-6,2453","11500"
"802573","41,5292111111","1,901925","8630"
"827734","40,4309611111","-3,6683","28028"
"827323","37,309025","-1,89835","4619"
"831033","39,4635916667","-0,3858361111","46007"
"819928","38,782125","0,0616","3750"
"816357","42,8781111111","-8,5438","15704"
"882682","38,7265888889","0,042875","3720"
"882837","40,2977638889","-3,832","28942"
"883197","28,425075","-16,297225","38111"
"884299","42,2888888889","3,300975","17488"
"884732","39,6733388889","-0,2273138889","46520"
"808920","37,1706611111","-3,59545","18005"
"793779","39,462525","-0,4099111111","46014"
"841971","27,994075","-15,4250638889","35200"
"796919","37,631875","-6,7523638889","21600"
"816553","42,0491138889","-8,6456861111","36715"
"814693","37,174675","-3,5953888889","18010"
"815024","40,4525611111","-3,7097638889","28039"
"803433","41,5179111111","1,8906361111","8630"
"802911","41,3409861111","2,110325","8040"
"732115","38,2613138889","-0,7082611111","3205"
"878306","42,3272861111","-8,780875","36939"
"880588","42,4218611111","0,1472833333","22330"
"880016","36,1633","-5,344925","11300"
"709797","42,80645","-1,6415","31006"
"832693","43,410375","-3,853","39600"
"778835","37,8881111111","-4,766225","14010"
"709045","41,3776111111","2,0716","8960"
"834974","42,3946138889","2,8774861111","17700"
"807735","42,4252","-8,093875","32500"
"819825","41,6557111111","-0,9100638889","50017"
"823460","40,4339611111","-3,80035","28224"
"840712","39,1541388889","-3,0122388889","13700"
"839583","40,0005","-4,280425","45500"
"808856","39,87395","-0,487","12400"
"709885","40,45205","-3,702975","28039"
"709259","41,51185","-5,7347","49012"
"710457","37,99695","-1,1413861111","30009"
"827727","41,37895","2,1836138889","8039"
"929088","42,52695","-2,540025","1300"
"790829","37,7798111111","-3,7875388889","23008"
"827316","37,3965388889","-6,03875","41900"
"799070","37,2164","-3,70065","18230"
"761382","39,4267888889","-0,3829","46910"
"793729","38,220425","-0,521225","3130"
"792797","40,4223138889","-3,69915","28004"
"794921","37,261","-6,9543611111","21002"
"798344","36,6961888889","-6,124075","11405"
"799541","41,44265","2,2431388889","8912"
"802432","39,3318111111","3,0734888889","7640"
"806232","41,7050611111","-3,9281222222","9300"
"806345","41,6748","-3,6901861111","9400"
"810279","41,4478388889","2,251275","8911"
"782609","39,469","-0,3845777778","46007"
"785469","36,6001111111","-6,222675","11500"
"790091","37,6908111111","-5,2782888889","14700"
"800995","41,669","-4,73295","47009"
"814452","37,6509611111","-5,5235138889","41440"
"816201","38,350775","-0,4768111111","3013"
"816406","40,4290138889","-3,672525","28006"
"819084","41,61045","0,9706638889","25250"
"820498","37,0894888889","-3,63815","18630"
"821550","43,53985","-5,6644361111","33206"
"821939","41,509675","2,1978861111","8120"
"1206454","43,2998611111","-2,8725611111","48170"
"882365","39,6649388889","2,9840361111","7510"
"879829","37,7679361111","-3,788725","23004"
"1026649","43,2998611111","-2,8725611111","48170"
"968050","40,4881388889","-4,0719","28210"
"1009081","41,3479","2,0341","8830"
"968152","40,8102888889","0,5158638889","43500"
"1165508","28,4841777778","-16,3143638889","38204"
"1110690","28,1371361111","-15,4302638889","35007"
"1110595","41,6416638889","-0,9798388889","50197"
"1008879","41,4127361111","2,1792","8026"
"1046546","40,619675","-6,512925","37591"
"1047074","37,9804111111","-0,676275","3181"
"1070868","37,1433638889","-3,55855","18198"
"834627","38,6821388889","-6,40775","6200"
"842522","40,4461888889","-3,4636861111","28850"
"825907","40,42245","-3,6732361111","28009"
"805852","40,488075","-3,7028638889","28034"
"807723","38,0818","-0,9421861111","3300"
"807818","40,75715","-3,617875","28723"
"810534","41,3579111111","2,0690138889","8940"
"826517","43,1705861111","-2,6384888889","48215"
"710160","42,2066361111","-8,761425","36212"
"826554","40,6583861111","-4,0269","28430"
"826749","36,173325","-5,35585","11300"
"892972","40,5078861111","-3,6956638889","28049"
"879383","40,0896888889","0,1354861111","12594"
"879737","38,094125","-3,6338611111","23700"
"830203","40,450775","-3,57","28022"
"830266","36,850925","-2,4477","4009"
"882227","39,146375","-0,4371138889","46600"
"828982","40,2956611111","-3,6974638889","28906"
"832122","40,3194361111","-3,875075","28935"
"763368","41,3599138889","2,109675","8907"
"880048","38,3729388889","-4,8517138889","14400"
"885509","40,9634416667","-5,6641361111","37002"
"830637","41,9981361111","-4,5306861111","34004"
"832108","40,4732861111","-3,7289","28035"
"831152","41,0807638889","1,1447138889","43840"
"913821","37,7442138889","-2,9785611111","23485"
"762824","41,3579","2,1115","8901"
